Age,Education,YearsExperience,JobRole,Location,EmploymentType,CompanySize,Salary
51,Bachelor's,5,ML Engineer,Ahmedabad,Full-time,Large,1430000
41,,11,DevOps Engineer,Ahmedabad,Contract,Large,1335000
49,Bachelor's,3,ML Engineer,Chennai,Full-time,Medium,1107000
44,Bachelor's,0,Project Manager,Gurugram,Full-time,Medium,1169000
23,Master's,0,Software Engineer,Hyderabad,Full-time,Startup,668000
22,PhD,0,ML Engineer,Kolkata,Full-time,Large,1114000
52,Master's,20,Web Developer,Delhi,Full-time,Large,2657000
52,PhD,7,DevOps Engineer,Mumbai,Full-time,Medium,1881000
45,PhD,8,Business Analyst,Chennai,Full-time,Small,1255000
46,Bachelor's,17,Project Manager,Bengaluru,Full-time,Large,2607000
30,Bachelor's,2,Web Developer,Pune,Full-time,Small,456000
29,Bachelor's,3,Web Developer,Kolkata,Full-time,Medium,524000
26,PhD,2,ML Engineer,Chennai,Full-time,Medium,1485000
32,Master's,8,Product Analyst,Pune,Full-time,Large,1718000
37,Master's,12,Product Analyst,Bengaluru,Full-time,Medium,1714000
37,Master's,14,Software Engineer,Hyderabad,Full-time,Medium,1961000
28,PhD,7,ML Engineer,Gurugram,Full-time,Small,1767000
24,Master's,1,Data Scientist,Ahmedabad,Full-time,Medium,821000
29,Bachelor's,1,Data Scientist,Gurugram,Full-time,Small,1085000
37,Master's,8,ML Engineer,Kolkata,Full-time,Startup,1369000
21,Bachelor's,0,ML Engineer,Hyderabad,Contract,Small,1033000
23,Bachelor's,1,ML Engineer,Pune,Full-time,Startup,1047000
47,Master's,14,Data Scientist,Pune,Full-time,Small,1865000
24,Bachelor's,3,Data Analyst,Chennai,Contract,Startup,764000
31,Bachelor's,1,Project Manager,Bengaluru,Full-time,Small,1027000
44,Master's,4,Data Scientist,Delhi,Contract,Startup,1267000
25,Bachelor's,4,DevOps Engineer,Bengaluru,Full-time,Startup,1136000
54,Bachelor's,15,Project Manager,Chennai,Full-time,Small,1696000
38,Bachelor's,17,Product Analyst,Pune,Contract,Startup,1296000
50,Bachelor's,23,Data Analyst,Noida,Contract,Large,2841000
36,PhD,12,Business Analyst,Chennai,Full-time,Large,1646000
52,Master's,8,Project Manager,Bengaluru,Full-time,Small,1575000
41,Master's,5,Business Analyst,Pune,Full-time,Startup,933000
32,Bachelor's,9,Business Analyst,Hyderabad,Full-time,Large,1374000
40,Bachelor's,15,Project Manager,Mumbai,Full-time,Small,1896000
38,Bachelor's,17,Data Scientist,Bengaluru,Contract,Small,1941000
33,Bachelor's,7,Data Scientist,Pune,Full-time,Large,1615000
52,PhD,4,Software Engineer,Hyderabad,Full-time,Startup,1170000
50,PhD,14,Software Engineer,Bengaluru,Full-time,Large,1989000
54,Master's,20,Data Scientist,Gurugram,Full-time,Large,2516000
42,Bachelor's,17,Product Analyst,Kolkata,Contract,Large,1850000
46,Master's,9,Software Engineer,Pune,Full-time,Large,1846000
49,Bachelor's,18,DevOps Engineer,Noida,Full-time,Medium,2398000
41,Bachelor's,3,Data Analyst,Chennai,Full-time,Medium,882000
24,Master's,0,Data Scientist,,Full-time,Startup,1021000
43,Bachelor's,17,Business Analyst,Mumbai,Full-time,Medium,1995000
26,Master's,0,Web Developer,Kolkata,Part-time,Small,334000
21,Bachelor's,0,Software Engineer,Noida,Full-time,Startup,637000
30,Bachelor's,0,Business Analyst,Mumbai,Full-time,Startup,775000
55,Master's,20,Web Developer,Kolkata,Full-time,Medium,1547000
40,Master's,7,Database Administrator,Ahmedabad,Full-time,Medium,1080000
46,Master's,20,Web Developer,Kolkata,Contract,Small,1265000
51,Bachelor's,29,Software Engineer,Hyderabad,Contract,Small,2077000
24,Bachelor's,1,Software Engineer,Bengaluru,Full-time,Large,1027000
42,Bachelor's,9,Data Scientist,Pune,Full-time,Startup,1228000
33,Master's,2,Database Administrator,Bengaluru,Full-time,Startup,990000
50,Bachelor's,22,Data Analyst,Kolkata,Full-time,Medium,1563000
26,Bachelor's,0,DevOps Engineer,Hyderabad,Full-time,Large,1074000
42,Master's,13,Data Analyst,Delhi,Contract,Startup,1423000
38,Master's,13,Data Analyst,Bengaluru,Full-time,Startup,1455000
38,Master's,17,Software Engineer,Kolkata,Full-time,Large,1739000
52,Master's,30,Product Analyst,Hyderabad,Contract,Small,2040000
42,Bachelor's,10,Product Analyst,Noida,Full-time,Startup,1363000
36,Bachelor's,6,Data Scientist,Ahmedabad,Full-time,Small,962000
39,Master's,16,Data Analyst,Delhi,Full-time,Small,1669000
45,Bachelor's,8,ML Engineer,Hyderabad,Full-time,Medium,1962000
55,Master's,6,Software Engineer,Noida,Full-time,Large,1323000
47,Master's,17,Project Manager,Delhi,Full-time,Small,2278000
26,Bachelor's,5,Web Developer,Gurugram,Full-time,Startup,823000
39,Master's,10,Data Scientist,Chennai,Full-time,Small,1618000
44,PhD,10,Business Analyst,Pune,Full-time,Medium,1652000
26,PhD,2,Product Analyst,Delhi,Full-time,Large,1145000
32,Master's,5,Web Developer,Mumbai,Full-time,Medium,1165000
40,Bachelor's,3,Project Manager,Kolkata,Full-time,Startup,945000
42,Master's,1,Software Engineer,Kolkata,Full-time,Medium,608000
39,PhD,3,Project Manager,Noida,Full-time,Small,1258000
35,Master's,3,Database Administrator,Chennai,Full-time,Small,800000
29,Bachelor's,5,Product Analyst,Chennai,Full-time,Medium,1126000
53,Bachelor's,15,DevOps Engineer,Ahmedabad,Full-time,Startup,1274000
37,Bachelor's,6,Data Analyst,Chennai,Full-time,Medium,972000
52,Bachelor's,2,Business Analyst,Noida,Full-time,Small,746000
39,Master's,12,Database Administrator,Chennai,Full-time,Startup,1244000
25,Bachelor's,1,Business Analyst,Kolkata,Full-time,Startup,421000
42,Bachelor's,14,Data Scientist,Pune,Contract,Startup,1504000
50,,20,DevOps Engineer,Gurugram,Contract,Large,2139000
29,Bachelor's,8,Software Engineer,Kolkata,Full-time,Startup,912000
38,Bachelor's,6,DevOps Engineer,Kolkata,Full-time,Large,1239000
41,Bachelor's,0,ML Engineer,Delhi,Full-time,Startup,1038000
28,Bachelor's,4,Data Analyst,Noida,Contract,Medium,700000
49,Bachelor's,11,Web Developer,Mumbai,Full-time,Large,1573000
38,Bachelor's,17,Product Analyst,Mumbai,Full-time,Small,1981000
22,Bachelor's,0,Web Developer,Bengaluru,Full-time,Large,475000
29,Bachelor's,2,Database Administrator,Delhi,Full-time,Medium,956000
36,Bachelor's,1,ML Engineer,Pune,Full-time,Large,1150000
54,Master's,18,ML Engineer,Noida,Full-time,Large,2467000
25,Bachelor's,3,ML Engineer,Noida,Full-time,Medium,1365000
32,Bachelor's,10,Software Engineer,Noida,Full-time,Large,1680000
53,Master's,26,Data Analyst,Mumbai,Full-time,Small,1919000
31,Master's,2,ML Engineer,Mumbai,Full-time,Startup,1316000
48,PhD,18,Web Developer,Gurugram,Full-time,Startup,1573000
50,Master's,1,,Ahmedabad,Contract,Large,1012000
38,Master's,4,Database Administrator,Noida,Part-time,Startup,537000
48,Master's,10,ML Engineer,Kolkata,Full-time,Startup,1311000
43,Master's,13,Business Analyst,Pune,Contract,Startup,1362000
27,Bachelor's,6,Data Analyst,Delhi,Full-time,Large,1247000
26,Bachelor's,3,Project Manager,Hyderabad,Full-time,Small,1130000
54,Master's,19,ML Engineer,Kolkata,Contract,Medium,1797000
55,Bachelor's,23,Web Developer,Mumbai,Full-time,Large,2348000
53,Bachelor's,25,Web Developer,Hyderabad,Full-time,Small,2133000
42,PhD,2,Data Analyst,Mumbai,Full-time,Large,1188000
26,Bachelor's,3,Web Developer,Gurugram,Full-time,Large,999000
43,Bachelor's,0,Data Scientist,Ahmedabad,Full-time,Large,664000
52,PhD,11,DevOps Engineer,Kolkata,Full-time,Medium,1738000
55,Bachelor's,1,Project Manager,Pune,Full-time,Large,1228000
35,Bachelor's,6,Data Scientist,Hyderabad,Full-time,Startup,1036000
30,PhD,4,ML Engineer,Ahmedabad,Full-time,Large,1564000
34,Bachelor's,11,Data Scientist,Hyderabad,Contract,Medium,1637000
42,Bachelor's,13,Business Analyst,Pune,Full-time,Medium,1566000
25,Master's,1,DevOps Engineer,Mumbai,Contract,Small,955000
43,Master's,9,Software Engineer,Mumbai,Full-time,Large,1745000
26,Bachelor's,1,Project Manager,Noida,Full-time,Medium,1074000
27,Bachelor's,2,Data Analyst,Gurugram,Full-time,Small,676000
50,Bachelor's,12,ML Engineer,Chennai,Full-time,Medium,1761000
23,PhD,0,Software Engineer,Gurugram,Full-time,Startup,983000
49,Master's,14,Business Analyst,Bengaluru,Contract,Small,1576000
24,Master's,0,DevOps Engineer,Noida,Full-time,Medium,1147000
21,PhD,0,DevOps Engineer,Bengaluru,Full-time,Startup,1016000
54,Bachelor's,27,DevOps Engineer,Delhi,Full-time,Large,3151000
38,,14,Product Analyst,Hyderabad,Contract,Startup,1530000
45,Bachelor's,22,DevOps Engineer,Chennai,Full-time,Large,2867000
46,Bachelor's,19,Product Analyst,Ahmedabad,Full-time,Startup,1290000
37,Bachelor's,3,Project Manager,Delhi,Full-time,Large,1486000
36,Bachelor's,8,Software Engineer,Noida,Full-time,Startup,1207000
35,Master's,4,Business Analyst,,Full-time,Medium,615000
46,Master's,2,ML Engineer,Hyderabad,Full-time,Large,1513000
46,Bachelor's,12,Project Manager,Pune,Full-time,Large,2296000
52,Master's,15,Product Analyst,Hyderabad,Full-time,Large,1991000
39,Bachelor's,17,Database Administrator,,Full-time,Medium,1769000
37,Master's,6,DevOps Engineer,Hyderabad,Full-time,Large,1915000
45,Master's,16,Data Scientist,Hyderabad,Full-time,Medium,1937000
42,Bachelor's,11,Product Analyst,Ahmedabad,Full-time,Startup,1209000
45,Master's,14,Project Manager,Delhi,Full-time,Large,2636000
26,Bachelor's,0,Database Administrator,Hyderabad,Full-time,Small,799000
53,Bachelor's,23,Product Analyst,Kolkata,Full-time,Startup,1477000
46,Master's,16,Product Analyst,Kolkata,Full-time,Medium,1462000
41,PhD,13,Project Manager,Bengaluru,Full-time,Large,2580000
27,Master's,2,Business Analyst,Bengaluru,Full-time,Small,851000
50,Bachelor's,24,Data Analyst,Bengaluru,Contract,Startup,1882000
23,,2,ML Engineer,Mumbai,Contract,Large,1760000
42,Bachelor's,17,Business Analyst,Gurugram,Full-time,Medium,1690000
27,Bachelor's,1,Product Analyst,Mumbai,Full-time,Startup,622000
45,PhD,2,Data Scientist,Ahmedabad,Full-time,Medium,1091000
51,Bachelor's,29,Data Analyst,Bengaluru,Full-time,Large,2915000
40,Master's,2,ML Engineer,Delhi,Full-time,Medium,1391000
47,Master's,20,ML Engineer,Delhi,Full-time,Large,2674000
37,Bachelor's,1,Business Analyst,Noida,Full-time,Medium,746000
32,Master's,10,Product Analyst,Noida,Contract,Medium,1240000
42,Master's,2,Product Analyst,Delhi,Full-time,Medium,897000
44,Master's,20,Database Administrator,Pune,Full-time,Large,3061000
37,Bachelor's,3,Database Administrator,Delhi,Full-time,Small,801000
36,Master's,13,Data Scientist,Mumbai,Full-time,Medium,2389000
33,PhD,10,Data Analyst,Noida,Part-time,Startup,805000
40,Bachelor's,14,Software Engineer,Ahmedabad,Full-time,Startup,1243000
53,Master's,23,Data Scientist,Ahmedabad,Part-time,Medium,1128000
27,Bachelor's,4,Product Analyst,Hyderabad,Full-time,Large,1081000
50,Bachelor's,22,Web Developer,Gurugram,Full-time,Small,2320000
31,Bachelor's,6,ML Engineer,Hyderabad,Full-time,Medium,1531000
30,Bachelor's,9,Database Administrator,Hyderabad,Contract,Small,1455000
33,Bachelor's,5,Software Engineer,Gurugram,Full-time,Medium,1318000
23,Bachelor's,2,Business Analyst,Hyderabad,Part-time,Large,519000
47,Master's,0,Software Engineer,Delhi,Full-time,Startup,709000
41,Master's,2,DevOps Engineer,Hyderabad,Full-time,Medium,1140000
47,Bachelor's,19,Data Analyst,Chennai,Full-time,Medium,2023000
29,Master's,6,DevOps Engineer,Pune,Full-time,Large,1683000
22,Bachelor's,1,Software Engineer,Hyderabad,Full-time,Small,687000
48,Bachelor's,20,DevOps Engineer,Gurugram,Contract,Large,2902000
31,Master's,1,Data Scientist,Delhi,Contract,Medium,1363000
22,Bachelor's,0,Web Developer,Delhi,Full-time,Small,491000
24,Master's,1,Data Analyst,Hyderabad,Full-time,Large,733000
31,Bachelor's,0,Database Administrator,Delhi,Full-time,Large,781000
54,Master's,6,Project Manager,Kolkata,Full-time,Small,1138000
24,Bachelor's,0,DevOps Engineer,Ahmedabad,Full-time,Small,679000
24,Bachelor's,2,Business Analyst,Ahmedabad,Full-time,Small,555000
50,Bachelor's,18,Project Manager,Chennai,Full-time,Startup,1791000
35,PhD,9,Data Scientist,Mumbai,Full-time,Large,2413000
35,PhD,6,Project Manager,Kolkata,Contract,Medium,1120000
24,Master's,1,Product Analyst,Delhi,Full-time,Small,802000
21,Master's,0,Business Analyst,Mumbai,Full-time,Large,908000
42,Bachelor's,10,Business Analyst,Mumbai,Contract,Medium,1486000
36,Master's,2,Product Analyst,Ahmedabad,Full-time,Medium,766000
26,,3,Software Engineer,Hyderabad,Full-time,Medium,935000
35,Master's,1,Data Analyst,Ahmedabad,Full-time,Large,709000
49,Bachelor's,21,Business Analyst,Pune,Full-time,Large,2776000
29,Bachelor's,3,Software Engineer,Chennai,Full-time,Small,811000
26,Bachelor's,5,Web Developer,Hyderabad,Full-time,Large,1052000
53,Master's,4,Project Manager,Bengaluru,Contract,Startup,1155000
47,Bachelor's,5,Database Administrator,Pune,Part-time,Large,693000
50,Bachelor's,17,DevOps Engineer,Kolkata,Full-time,Medium,2017000
52,Bachelor's,14,Data Analyst,Ahmedabad,Full-time,Large,1346000
36,Bachelor's,7,ML Engineer,Noida,Full-time,Large,1710000
22,Bachelor's,0,Data Analyst,Chennai,Full-time,Startup,603000
29,Bachelor's,4,Software Engineer,Noida,Full-time,Large,1084000
46,Bachelor's,16,Data Scientist,Chennai,Full-time,Large,2539000
53,Bachelor's,6,Data Scientist,Pune,Full-time,Startup,1204000
33,Master's,4,Business Analyst,Delhi,Part-time,Startup,431000
23,PhD,2,Software Engineer,Chennai,Part-time,Small,487000
45,Master's,9,Project Manager,Delhi,Full-time,Large,1965000
55,Master's,14,Database Administrator,Gurugram,Full-time,Medium,2345000
47,Bachelor's,18,Data Scientist,Pune,Full-time,Medium,2365000
21,Master's,0,DevOps Engineer,Chennai,Contract,Large,1130000
49,PhD,9,Data Analyst,Ahmedabad,Full-time,Small,997000
40,Bachelor's,4,Software Engineer,Bengaluru,Full-time,Large,1343000
34,Bachelor's,8,Software Engineer,Bengaluru,Full-time,Small,1332000
38,Bachelor's,15,Web Developer,Chennai,Full-time,Startup,1538000
32,Bachelor's,9,Data Analyst,Chennai,Contract,Medium,1215000
23,Bachelor's,0,Web Developer,Gurugram,Full-time,Medium,587000
43,Bachelor's,5,Project Manager,Noida,Full-time,Medium,1407000
21,Master's,0,Business Analyst,Chennai,Full-time,Medium,709000
34,Master's,3,Business Analyst,Kolkata,Full-time,Large,1012000
27,Master's,4,Product Analyst,Pune,Full-time,Medium,884000
23,PhD,2,Data Scientist,Pune,Contract,Medium,1135000
51,,29,Business Analyst,Mumbai,Full-time,Startup,2865000
40,Bachelor's,5,Business Analyst,Ahmedabad,Full-time,Startup,540000
43,Bachelor's,20,Data Scientist,Delhi,Full-time,Medium,2521000
46,Bachelor's,4,Product Analyst,Hyderabad,Full-time,Startup,676000
32,Bachelor's,8,ML Engineer,Noida,Full-time,Startup,1334000
47,Bachelor's,2,Web Developer,,Full-time,Large,577000
42,Master's,18,Product Analyst,Mumbai,Full-time,Small,1698000
38,Master's,9,ML Engineer,Pune,Full-time,Medium,1759000
38,PhD,8,Web Developer,Kolkata,Full-time,Startup,960000
26,,0,Web Developer,Kolkata,Full-time,Small,427000
21,Bachelor's,0,Data Scientist,Delhi,Contract,Large,1276000
22,Master's,0,Project Manager,Gurugram,Part-time,Small,600000
49,Master's,18,Project Manager,Kolkata,Contract,Large,2310000
36,Master's,1,Project Manager,Ahmedabad,Full-time,Small,862000
53,Bachelor's,25,Data Scientist,Mumbai,Full-time,Medium,3052000
36,PhD,10,Database Administrator,Hyderabad,Full-time,Large,2032000
54,Bachelor's,12,Data Analyst,Pune,Full-time,Medium,1575000
41,PhD,14,Business Analyst,Mumbai,Full-time,Startup,1796000
44,Bachelor's,12,Product Analyst,Noida,Contract,Medium,1498000
30,Bachelor's,5,DevOps Engineer,Bengaluru,Contract,Medium,1386000
27,Bachelor's,3,Product Analyst,Noida,Full-time,Large,1061000
38,Master's,0,Project Manager,Mumbai,Full-time,Medium,1209000
41,Bachelor's,3,Project Manager,Bengaluru,Contract,Small,1222000
30,Bachelor's,6,Business Analyst,Pune,Full-time,Startup,1006000
31,Bachelor's,10,Product Analyst,Noida,Full-time,Large,1511000
50,Bachelor's,27,Business Analyst,Bengaluru,Part-time,Small,1088000
38,Master's,3,Data Analyst,Ahmedabad,Full-time,Small,608000
38,Bachelor's,3,Data Analyst,Bengaluru,Full-time,Medium,861000
38,Bachelor's,9,Database Administrator,Chennai,Full-time,Startup,1065000
30,Bachelor's,9,Data Scientist,Pune,Contract,Large,1899000
55,Master's,2,Business Analyst,Mumbai,Full-time,Startup,856000
25,Master's,2,ML Engineer,Bengaluru,Full-time,Medium,1462000
47,Bachelor's,14,Database Administrator,Mumbai,Full-time,Large,1796000
44,Bachelor's,7,Data Analyst,Delhi,Full-time,Small,1043000
39,Bachelor's,6,Data Analyst,Ahmedabad,Full-time,Medium,746000
52,PhD,23,Data Analyst,Pune,Full-time,Large,3090000
51,Master's,22,Data Analyst,Chennai,Full-time,Large,2582000
47,Master's,1,Business Analyst,Kolkata,Full-time,Medium,808000
47,Master's,25,Project Manager,Pune,Full-time,Medium,2539000
48,PhD,7,Software Engineer,Noida,Full-time,Medium,1497000
46,Bachelor's,25,DevOps Engineer,Pune,Contract,Startup,2068000
39,Bachelor's,3,Product Analyst,Bengaluru,Full-time,Medium,1048000
45,Bachelor's,17,Product Analyst,Kolkata,Full-time,Medium,1492000
34,Master's,3,Software Engineer,Hyderabad,Full-time,Large,1313000
28,Master's,5,Database Administrator,Hyderabad,Full-time,Medium,1259000
52,Bachelor's,9,Data Analyst,Delhi,Part-time,Large,986000
35,Bachelor's,7,Database Administrator,Kolkata,Contract,Small,834000
39,Bachelor's,5,Data Analyst,Hyderabad,Full-time,Medium,1208000
24,Bachelor's,0,Data Scientist,Pune,Contract,Medium,895000
45,PhD,22,ML Engineer,Delhi,Full-time,Medium,2723000
52,Master's,21,Data Analyst,Gurugram,Full-time,Small,2152000
48,Master's,7,Software Engineer,Delhi,Full-time,Medium,1368000
39,Bachelor's,7,ML Engineer,Hyderabad,Part-time,Medium,748000
32,Bachelor's,6,Software Engineer,Hyderabad,Part-time,Medium,638000
37,Bachelor's,16,Business Analyst,Kolkata,Full-time,Small,1325000
51,Bachelor's,8,Software Engineer,Delhi,Full-time,Large,1609000
43,Bachelor's,19,Data Analyst,Noida,Full-time,Small,1977000
33,PhD,11,ML Engineer,Noida,Full-time,Medium,1830000
27,Bachelor's,6,Database Administrator,Delhi,Full-time,Small,878000
35,Master's,12,Business Analyst,Delhi,Full-time,Small,1439000
28,Master's,5,Business Analyst,Hyderabad,Full-time,Startup,1119000
39,Bachelor's,0,Project Manager,Hyderabad,Contract,Small,1218000
44,Master's,0,Software Engineer,Ahmedabad,Contract,Medium,676000
23,Bachelor's,0,Database Administrator,Kolkata,Contract,Small,616000
44,Master's,20,Web Developer,Kolkata,Full-time,Medium,1510000
33,Bachelor's,10,ML Engineer,Gurugram,Full-time,Startup,1466000
38,Master's,9,DevOps Engineer,Delhi,Full-time,Startup,1503000
37,Bachelor's,11,Database Administrator,Hyderabad,Full-time,Startup,1315000
32,Bachelor's,8,ML Engineer,Gurugram,Full-time,Startup,1430000
25,Master's,0,Software Engineer,Hyderabad,Full-time,Startup,627000
37,Bachelor's,3,Project Manager,Mumbai,Full-time,Startup,1125000
43,Bachelor's,18,Software Engineer,Hyderabad,Full-time,Large,1875000
55,Bachelor's,1,Project Manager,Ahmedabad,Full-time,Large,1003000
46,Bachelor's,23,Database Administrator,Pune,Full-time,Large,2490000
23,Master's,2,Web Developer,Noida,Full-time,Medium,616000
40,Master's,13,Project Manager,Ahmedabad,Full-time,Medium,1767000
55,Master's,6,Business Analyst,Chennai,Full-time,Startup,980000
39,Master's,10,DevOps Engineer,Hyderabad,Full-time,Large,1754000
43,Master's,12,Project Manager,Hyderabad,Full-time,Large,2299000
51,Bachelor's,7,DevOps Engineer,Bengaluru,Full-time,Large,1765000
48,Bachelor's,1,Data Scientist,Kolkata,Contract,Large,1058000
38,Bachelor's,17,Data Analyst,Hyderabad,Part-time,Large,1053000
31,Master's,3,Software Engineer,Gurugram,Full-time,Large,1296000
43,Bachelor's,14,Business Analyst,Chennai,Full-time,Large,1547000
42,,21,Business Analyst,Hyderabad,Full-time,Small,1856000
24,Master's,1,Product Analyst,Kolkata,Full-time,Medium,633000
33,Bachelor's,5,Product Analyst,Mumbai,Contract,Medium,1054000
50,Master's,0,DevOps Engineer,Delhi,Full-time,Medium,1049000
38,Master's,7,Product Analyst,Mumbai,Full-time,Large,1649000
31,Bachelor's,0,Product Analyst,Hyderabad,Full-time,Large,704000
40,Master's,8,DevOps Engineer,Gurugram,Full-time,Large,1852000
